Marca,Desc_Producto,Precio,URL_Producto,
GIGABYTE," GeForce RTX 3050 GAMING OC 8G Graphics Card| 3x WINDFORCE Fans| 8GB GDDR6 128-bit GDDR6| GV-N3050GAMING OC-8GD Video Card"," 379"," https://www.newegg.com/gigabyte-geforce-rtx-3050-gv-n3050gaming-oc-8gd/p/N82E16814932496",
MSI," Ventus GeForce RTX 3060 Ti Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR"," 579"," https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/N82E16814137673",
MSI," GeForce GTX 1660 SUPER GAMING X Video Card|6GB 192-bit GDDR6 PCI Express 3.0|1830MHz Core Frequency|1×HDMI Interface| 3×DisplayPort Interface"," 533"," https://www.newegg.com/msi-geforce-gtx-1660-super-gaming/p/1FT-0009-00857?Description=GPU&cm_re=GPU-_-1FT-0009-00857-_-Product",
EVGA," GeForce RTX 3080 Ti FTW3 ULTRA GAMING Video Card| 12G-P5-3967-KR| 12GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate"," 1576"," https://www.newegg.com/evga-geforce-rtx-3080-ti-ftw3-ultra/p/1FT-0009-00712?Description=GPU&cm_re=GPU-_-1FT-0009-00712-_-Product",
MSI," GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card(?????)"," 297"," https://www.newegg.com/p/1FT-0009-005P6?Description=GPU&cm_re=GPU-_-1FT-0009-005P6-_-Product",
ASUS," TUF GAMING GT501/VS Chassis Computer Desktop Gaming Gaming Chassis Shenguang Synchronization Tempered Glass TUF501 Demon Slayer Joint Limited Edition-Shan Yi"," 376"," https://www.newegg.com/asus-tuf-gaming-gt501/p/1FT-000Y-007B7?Description=GPU&cm_re=GPU-_-1FT-000Y-007B7-_-Product",
GIGABYTE," AORUS GeForce RTX 3070 MASTER 8G (LHR) Video Card|8GB 256-bit GDDR6 PCI Express 4.0 x16|1845MHz Core Frequency|DisplayPort 1.4a *3|HDMI 2.1*2| HDMI 2.0*1"," 854"," https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070aorus-m-8gd/p/1FT-000A-00370?Description=GPU&cm_re=GPU-_-1FT-000A-00370-_-Product",
Dell," AMD Radeon R7 250 2GB DDR3 PCI-E x16 DVI-DP 9C8C0 FDT1K"," 47"," https://www.newegg.com/p/27N-001D-001R8?Description=GPU&cm_re=GPU-_-9SIA4A0F381566-_-Product",
New," Dell NVIDIA Quadro 5000 2.5GB 320bit GDDR5 2560x1600 PCI-E 2.0 x16 Video Graphic Card YMYKM? 0YMYKM CN-0YMYKM"," 290"," https://www.newegg.com/p/1FT-0001-00159?Description=GPU&cm_re=GPU-_-9SIB1PGFBZ7574-_-Product",
Hpe," Quadro Rtx 4000 Graphic Card - 8 Gb Gddr6"," 1104"," https://www.newegg.com/p/1FT-0068-00009?Description=GPU&cm_re=GPU-_-1FT-0068-00009-_-Product",
PH-GT1030-O2G," GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G)"," 146"," https://www.newegg.com/p/1FT-00E7-00078?Description=GPU&cm_re=GPU-_-9SIABXXFE81357-_-Product",
EVGA," 02G-P4-2660-KR G-SYNC Support GeForce GTX 660 2GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card"," 169"," https://www.newegg.com/evga-geforce-gtx-660-02g-p4-2660-kr/p/N82E16814130825?Description=GPU&cm_re=GPU-_-14-130-825-_-Product",
New," Gigabyte GeForce RTX3060/ 3060 Ti / Non LHR 3060 T I GAMING OC NVIDIA Graphics"," 999"," https://www.newegg.com/p/1FT-000A-003W9?Description=GPU&cm_re=GPU-_-9SIB42FHD97516-_-Product",
MSI," GeForce RTX™ 3050 AERO ITX 8G OC"," 495"," https://www.newegg.com/msi-geforce-rtx-3050-aero-itx-8g-oc/p/1FT-0009-008Y1?Description=GPU&cm_re=GPU-_-1FT-0009-008Y1-_-Product",
Dell," NVIDIA Quadro M4000 8GB GDDR5 PCI Express 3.0 x16 Video Card| YR7H5"," 429"," https://www.newegg.com/dell-m4000/p/1FT-0004-001A1?Description=GPU&cm_re=GPU-_-1FT-0004-001A1-_-Product",
Colorful," GeForce RTX 3060 Ti Tomahawk (LHR) Graphics Card| 8GB 256-bit GDDR6| PCI Express 4.0| 1×HDMI Interface| 3×DisplayPort Interface"," 982"," https://www.newegg.com/geforce-rtx-3060-ti-colorful-rtx-3060-ti/p/1FT-00CM-00022?Description=GPU&cm_re=GPU-_-1FT-00CM-00022-_-Product",
VisionTek," Radeon 7750 2GB GDDR5 6 4k Monitor Graphics Card| 6 Mini DisplayPorts| AMD Eyefinity 2.0| PCI Express 3.0 Video Card| 7.1 Surround Sound (900614)"," 372"," https://www.newegg.com/p/1B4-01K0-000V2?Description=GPU&cm_re=GPU-_-1B4-01K0-000V2-_-Product",
GIGABYTE," Geforce RTX 2060 6G Graphics Card| 2 x WINDFORCE Fans| 6GB 192-Bit GDDR| GV-N2060D6-6GD Video Card"," 449"," https://www.newegg.com/p/1FT-000A-001Y2?Description=GPU&cm_re=GPU-_-1FT-000A-001Y2-_-Product",
XFX," Speedster MERC319 AMD Radeon RX 6900 XT ULTRA Gaming Graphics Card with 16GB GDDR6| HDMI 2|1| 2 x DP| USB-C| AMD RDNA 2 (RX-69XTACUD9) -OPENBOX"," 1469"," https://www.newegg.com/p/27N-0002-000Y8?Description=GPU&cm_re=GPU-_-27N-0002-000Y8-_-Product",
EVGA," GeForce GTX 1080 SC2 GAMING iCX| 08G-P4-6583-KR| 8GB GDDR5X| 9 Thermal Sensors| Asynchronous Fan Control| Thermal Display LED System| Optimized Airflow Fin Design| Die Cast/Form Fitted Baseplate/"," 958"," https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6583-kr/p/1FT-001K-00D87?Description=GPU&cm_re=GPU-_-1FT-001K-00D87-_-Product",
ASUS," GeForce GTX 980 Ti 6GB GDDR5 PCI Express 3.0 SLI Support Video Card STRIX-GTX980TI-DC3-6GD5-GAMING"," NA"," https://www.newegg.com/asus-geforce-gtx-980-ti-strix-gtx980ti-dc3-6gd5-gaming/p/N82E16814121979?Description=GPU&cm_re=GPU-_-14-121-979-_-Product",
NVIDIA," GeForce RTX 3070 Founders Edition 8GB GDDR6 Graphics Card"," 1349"," https://www.newegg.com/nvidia-3070-founders-edition/p/1FT-0004-007M8?Description=GPU&cm_re=GPU-_-9SIARUXHGW9555-_-Product",
GIGABYTE," AORUS Radeon RX 6800 XT MASTER TYPE C 16G Graphics Card| 16GB GDDR6 Memory| Powered by AMD RDNA 2| HDMI 2.1| USB Type-C| MAX-COVERED Cooling| GV-R68XTAORUS M-16GC"," 1955"," https://www.newegg.com/gigabyte-radeon-rx-6800-xt-gv-r68xtaorus-m-16gc/p/N82E16814932392?Description=GPU&cm_re=GPU-_-14-932-392-_-Product",
GIGABYTE," GeForce RTX 3070 Ti Vision OC 8G Graphics Card| WINDFORCE 3X Cooling System| 8GB 256-bit"," 1196"," https://www.newegg.com/p/1FT-000A-003J6?Description=GPU&cm_re=GPU-_-1FT-000A-003J6-_-Product",
Gigabyte," GeForce GTX 960 4GB G1 Gaming DDR5 GV-N960G1 GAMING-4GD Video Card GPU"," 206"," https://www.newegg.com/p/1FT-000A-000K1?Description=GPU&cm_re=GPU-_-1FT-000A-000K1-_-Product",
ZOTAC," TRINITY OC LHR GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card ZT-A30800J-10PLHR"," 1359"," https://www.newegg.com/zotac-geforce-rtx-3080-zt-a30800j-10plhr/p/N82E16814500520?Description=GPU&cm_re=GPU-_-14-500-520-_-Product",
GIGABYTE," AORUS GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card GV-N108TAORUS-11GD"," NA"," https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108taorus-11gd/p/N82E16814125954?Description=GPU&cm_re=GPU-_-14-125-954-_-Product",
GIGABYTE," AORUS GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080AORUS X-10GD (rev. 2.0)| LHR"," 1735"," https://www.newegg.com/p/1FT-000A-002M6?Description=GPU&cm_re=GPU-_-1FT-000A-002M6-_-Product",
EVGA," GeForce 9800 GT 1GB DDR3 PCI Express 2.0 x16 SLI Support Video Card 01G-P3-N981-TR"," 241"," https://www.newegg.com/evga-geforce-9800-gt-01g-p3-n981-tr/p/N82E16814130440?Description=GPU&cm_re=GPU-_-14-130-440-_-Product",
XFX," Radeon HD 5670 1GB DDR5 PCI Express 2.1 x16 CrossFireX Support Video Card HD-567X-ZNF3"," NA"," https://www.newegg.com/xfx-radeon-hd-5670-hd-567x-znf3/p/N82E16814150467?Description=GPU&cm_re=GPU-_-14-150-467-_-Product",
GIGABYTE," Gaming OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070GAMING OC-8GD (rev. 2.0) (LHR)"," 1009"," https://www.newegg.com/p/1FT-000A-003D3?Description=GPU&cm_re=GPU-_-1FT-000A-003D3-_-Product",
ASUS," Geforce GTX 1060 3GB Dual Fan Graphics Card | Fast Ship| Cleaned| Tested!"," 650"," https://www.newegg.com/asus-dualgtx1060o3g/p/1FT-000Y-004S8?Description=GPU&cm_re=GPU-_-1FT-000Y-004S8-_-Product",
EVGA," GeForce GTX 1650 SC Ultra Gaming| 04G-P4-1057-KR| 4GB GDDR5| Dual Fan| Metal Backplate"," 419"," https://www.newegg.com/p/231-00BC-001C1?Description=GPU&cm_re=GPU-_-231-00BC-001C1-_-Product",
GIGABYTE," GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SWF3-8GD"," NA"," https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207swf3-8gd-ver-1-1/p/N82E16814932325?Description=GPU&cm_re=GPU-_-14-932-325-_-Product",
MAXSUN," GeForce GT 1030 2GB 64-Bit GDDR5 Support 4K DirectX 12 Shader Model 5.0 OpenGL 4.5"," 125"," https://www.newegg.com/p/1FT-009J-00054?Description=GPU&cm_re=GPU-_-1FT-009J-00054-_-Product",
EVGA," GeForce GTX 1650 SC Ultra Gaming| 04G-P4-1057-KR| 4GB GDDR5| Dual Fan| Metal Backplate"," 419"," https://www.newegg.com/p/0VE-01PT-000B1?Description=GPU&cm_re=GPU-_-0VE-01PT-000B1-_-Product",
EVGA," GeForce GT 640 2GB DDR3 PCI Express 3.0 x16 Video Card 02G-P4-2643-KR"," 119"," https://www.newegg.com/evga-geforce-gt-640-02g-p4-2643-kr/p/N82E16814130795?Description=GPU&cm_re=GPU-_-9SIAGSC9DB2968-_-Product",
EVGA," GeForce 11G-P4-2382-KR| RTX 2080 Ti XC GAMING| 11GB GDDR6| Dual HDB Fans & RGB LED Graphics Card"," 1794"," https://www.newegg.com/p/1YF-00D3-00035?Description=GPU&cm_re=GPU-_-1YF-00D3-00035-_-Product",
EVGA," GeForce RTX 3090 FTW3 ULTRA GAMING Video Card| 24G-P5-3987-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate"," 1699"," https://www.newegg.com/evga-geforce-rtx-3090-24g-p5-3987-kr/p/N82E16814487526",
MSI," Ventus GeForce RTX 3060 Ti Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR"," 579"," https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/N82E16814137673",
EVGA," GeForce RTX 3090 Ti FTW3 ULTRA GAMING| 24G-P5-4985-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate| Includes eLeash"," 2199"," https://www.newegg.com/evga-geforce-rtx-3090-ti-24g-p5-4985-kr/p/N82E16814487560",
GIGABYTE," Vision GeForce RTX 3080 Ti Video Card GV-N308TVISION OC-12GD"," 1599"," https://www.newegg.com/gigabyte-geforce-rtx-3080-ti-gv-n308tvision-oc-12gd/p/N82E16814932437",
MSI," Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Gaming X Trio 8G"," 1001"," https://www.newegg.com/p/1FT-0009-006C3?Description=GPU&cm_re=GPU-_-1FT-0009-006C3-_-Product",
Dell," XHY8P NVIDIA GeForce GTX 1080 8GB GDDR5X Video Graphics Card"," 1173"," https://www.newegg.com/p/1FT-0004-005K5?Description=GPU&cm_re=GPU-_-1FT-0004-005K5-_-Product",
MSI," Ventus 3X GeForce RTX 3070 Ti OC Graphics Card 8GB GDDR6X PCI Express 4.0 x16 TORX Fan 3.0 Ampere Architecture DLSS AI Acceleration 1x HDMI 2.1 3x DisplayPort 1.4a w/ HDMI Cable"," 839"," https://www.newegg.com/p/1FT-0009-00930?Description=GPU&cm_re=GPU-_-9SIA6V6H400720-_-Product",
COLORFUL," iGame  GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti Ultra WHITE OC LHR"," 769"," https://www.newegg.com/p/1FT-00DM-00003?Description=GPU&cm_re=GPU-_-1FT-00DM-00003-_-Product",
GIGABYTE," GEFORCE GTX 1650 D6 GV-N1656D6-4GD REV. 2.0 GDDR6"," 321"," https://www.newegg.com/p/1DW-000T-00050?Description=GPU&cm_re=GPU-_-1DW-000T-00050-_-Product",
ASUS," TUF Gaming GeForce GTX 1660 Ti EVO TOP Edition 6GB GDDR6 PCI Express 3.0 ATX Video Card TUF-GTX1660TI-T6G-EVO-GAMING"," 349"," https://www.newegg.com/asus-geforce-gtx-1660-ti-tuf-gtx1660ti-t6g-evo-gaming/p/N82E16814126539R?Description=GPU&cm_re=GPU-_-14-126-539R-_-Product",
XFX," SPEEDSTER QICK308 RADEON RX 6600 XT BLACK Gaming Graphics Card with 8GB GDDR6 HDMI 3xDP| AMD RDNA 2 (RX-66XT8LBDQ)"," 679"," https://www.newegg.com/p/27N-0002-000Z2?Description=GPU&cm_re=GPU-_-27N-0002-000Z2-_-Product",
EVGA," GeForce RTX 2080 TI FTW3 ULTRA HYBRID GAMING| 11G-P4-2484-KR| 11GB GDDR6| RGB LED & iCX2 Technology - 9 Thermal Sensors"," 1795"," https://www.newegg.com/evga-geforce-rtx-2080-ti-11g-p4-2484-kr/p/N82E16814487428?Description=GPU&cm_re=GPU-_-14-487-428-_-Product",
The," M9140 Lp Pcie X16 Quad Head"," 299"," https://www.newegg.com/p/1FT-003J-00008?Description=GPU&cm_re=GPU-_-9SIB1PGFBX4233-_-Product",
HP," GeForce RTX 3090 24GB GDDR6X M24410-001 Video Graphics Card GPU"," 1999"," https://www.newegg.com/p/27N-000R-00185?Description=GPU&cm_re=GPU-_-9SIADFRH174623-_-Product",
DIAMOND," Viper Radeon HD 3870 512MB GDDR4 PCI Express 2.0 x16 CrossFireX Support Video Card 3870PE4512SB"," 69"," https://www.newegg.com/diamond-radeon-hd-3870-3870pe4512sb/p/N82E16814103050?Description=GPU&cm_re=GPU-_-9SIAGSCD3J0679-_-Product",
PNY," Quadro M2000 Graphic Card - 4 GB GDDR5 - PCI Express 3.0 x16 - Single Slot S"," 274"," https://www.newegg.com/p/1FT-005V-00004?Description=GPU&cm_re=GPU-_-1FT-005V-00004-_-Product",
GIGABYTE," GeForce RTX 3080 VISION OC 10GB Video Card| GV-N3080VISION OC-10GD (REV2.0)"," 1147"," https://www.newegg.com/p/1FT-000A-002F0?Description=GPU&cm_re=GPU-_-1FT-000A-002F0-_-Product",
ASUS," GeForce GTX STRIX 980 4GB DDR5 Overclocked Graphics Card GPU"," 389"," https://www.newegg.com/p/1FT-000Y-001N9?Description=GPU&cm_re=GPU-_-1FT-000Y-001N9-_-Product",
PNY," NVIDIA GeForce GT 710 2GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card"," 105"," https://www.newegg.com/pny-geforce-gt-710-vcggt7102xpb/p/1FT-005V-000A2?Description=GPU&cm_re=GPU-_-9SIA73MFHC3019-_-Product",
MSI," Gaming N770 TF 4GD5/OC G-SYNC Support GeForce GTX 770 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card"," 422"," https://www.newegg.com/msi-geforce-gtx-770-n770-tf-4gd5-oc/p/N82E16814127747?Description=GPU&cm_re=GPU-_-14-127-747-_-Product",
ZOTAC," ZT-70406-10P G-SYNC Support GeForce GTX 760 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card"," NA"," https://www.newegg.com/zotac-geforce-gtx-760-zt-70406-10p/p/N82E16814500312?Description=GPU&cm_re=GPU-_-14-500-312-_-Product",
MSI," GeForce GTX 1660 6GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1660 VENTUS XS 6G OC"," 468"," https://www.newegg.com/msi-geforce-gtx-1660-gtx-1660-ventus-xs-6g-oc/p/N82E16814137495?Description=GPU&cm_re=GPU-_-14-137-495-_-Product",
MSI," Radeon RX 570 4GB GDDR5 PCI Express x16 CrossFireX Support ATX Video Card RX 570 GAMING X 4G"," 704"," https://www.newegg.com/msi-radeon-rx-570-rx-570-gaming-x-4g/p/N82E16814137271?Description=GPU&cm_re=GPU-_-14-137-271-_-Product",
ZOTAC," GeForce 9800 GT 1GB GDDR3 PCI Express 2.0 x16 SLI Support Video Card ZT-98GEY3G-FSL"," 74"," https://www.newegg.com/zotac-geforce-9800-gt-zt-98gey3g-fsl/p/N82E16814500115?Description=GPU&cm_re=GPU-_-9SIAGSCEWY4449-_-Product",
MSI," GeForce GTX 1650 SUPER 4GB GDDR6 PCI Express 3.0 x16 Video Card GTX 1650 Super Ventus XS OC"," 497"," https://www.newegg.com/msi-geforce-gtx-1650-super-gtx-1650-super-ventus-xs-oc/p/N82E16814137485?Description=GPU&cm_re=GPU-_-14-137-485-_-Product",
ZOTAC," Video Card GPU GTX 960 4GD5 128Bit GDDR5 Graphics Cards GM206 PCI-E For NVIDIA Map GeForce GTX960 4GB Devastators"," NA"," https://www.newegg.com/p/1FT-00D5-00002?Description=GPU&cm_re=GPU-_-1FT-00D5-00002-_-Product",
NVIDIA," TITAN V Graphic Card - 1.20 GHz Core - 1.46 GHz Boost Clock - 12 GB HBM2 - Dual Slot Space Required"," 3389"," https://www.newegg.com/p/1FT-0004-00262?Description=GPU&cm_re=GPU-_-1FT-0004-00262-_-Product",
Barco," MXRT-5500 2GB Medical Grade PCIe Graphics card"," 499"," https://www.newegg.com/amd-barco-mxrt-5500/p/27N-0018-00052?Description=GPU&cm_re=GPU-_-27N-0018-00052-_-Product",
ASUS," NVIDIA GeForce GTX960 128-Bit 4GB GDDR5 Graphic Card with dual fans Video Card GPU PCI Express 3.0 6Pin DP/DVI-D/HDMI|Play for LOL|PUBG|OW|War Thunder etc."," NA"," https://www.newegg.com/p/1FT-000Y-005P0?Description=GPU&cm_re=GPU-_-1FT-000Y-005P0-_-Product",
GIGABYTE," Eagle GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3060EAGLE OC-12GD (REV 2.0)"," 832"," https://www.newegg.com/p/1FT-000A-002F5?Description=GPU&cm_re=GPU-_-1FT-000A-002F5-_-Product",
MSI," Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming Z Trio 12G LHR"," 719"," https://www.newegg.com/p/1FT-0009-00713?Description=GPU&cm_re=GPU-_-1FT-0009-00713-_-Product",
ASRock," OC Formula Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 ATX Video Card RX6900XT OCF 16G"," 1399"," https://www.newegg.com/asrock-radeon-rx-6900-xt-rx6900xt-ocf-16g/p/N82E16814930057R?Description=GPU&cm_re=GPU-_-14-930-057R-_-Product",
GigaByte," Geforce GTX 1060 6GB GV-N1060IXOC-6GD GPU Video Card"," 599"," https://www.newegg.com/p/1FT-000A-00021?Description=GPU&cm_re=GPU-_-1FT-000A-00021-_-Product",
GIGABYTE," Raphic Card GTX 750TI 960 1050TI 2-4GB 1060 3GB 5GB 6GB 1650 4GB Video Cards GPU DVI HDMI"," 214"," https://www.newegg.com/p/1FT-000A-00496?Description=GPU&cm_re=GPU-_-9SIAGKCHF10037-_-Product",
EVGA," GeForce GT 610 1GB DDR3 PCI Express 2.0 x16 Video Card 01G-P3-2616-KR"," 49"," https://www.newegg.com/evga-geforce-gt-610-01g-p3-2616-kr/p/N82E16814130788?Description=GPU&cm_re=GPU-_-9SIAGSCFG78838-_-Product",
ASUS," Radeon RX 580 8GB DUAL DDR5 DUAL-RX580-8G Video Card GPU"," 585"," https://www.newegg.com/p/27N-000M-00165?Description=GPU&cm_re=GPU-_-27N-000M-00165-_-Product",
EVGA," GeForce GTX 1660 Super 6GB SC Ultra Gaming GDDR6 Video Graphics Card GPU"," 639"," https://www.newegg.com/p/1FT-001K-00E31?Description=GPU&cm_re=GPU-_-1FT-001K-00E31-_-Product",
GIGABYTE," Eagle OC GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TEAGLE OC-8GD (rev. 2.0) (LHR)"," 969"," https://www.newegg.com/p/1FT-000A-002W3?Description=GPU&cm_re=GPU-_-1FT-000A-002W3-_-Product",
GIGABYTE," Raphic Card GTX 750TI 960 1050TI 2-4GB 1060 3GB 5GB 6GB 1650 4GB Video Cards GPU DVI HDMI"," 258"," https://www.newegg.com/p/1FT-000A-00488?Description=GPU&cm_re=GPU-_-9SIAGKCHF10018-_-Product",
GIGABYTE," Raphic Card GTX 750TI 960 1050TI 2-4GB 1060 3GB 5GB 6GB 1650 4GB Video Cards GPU DVI HDMI"," 300"," https://www.newegg.com/p/1FT-000A-00485?Description=GPU&cm_re=GPU-_-9SIAGKCHF09332-_-Product",
MSI," Ventus GeForce RTX 3050 Video Card RTX 3050 Ventus 2X 8G OC"," 329"," https://www.newegg.com/msi-geforce-rtx-3050-rtx-3050-ventus-2x-8g-oc/p/N82E16814137708",
ASRock," Radeon RX 6700 XT Challenger D Gaming Graphic Card| 12GB GDDR6 VRAM| AMD RDNA2 (RX6700XT CLD 12G)"," 528"," https://www.newegg.com/asrock-radeon-rx-6700-xt-rx6700xt-cld-12g/p/N82E16814930056",
GIGABYTE," GeForce RTX 3050 GAMING OC 8G Graphics Card| 3x WINDFORCE Fans| 8GB GDDR6 128-bit GDDR6| GV-N3050GAMING OC-8GD Video Card"," 379"," https://www.newegg.com/gigabyte-geforce-rtx-3050-gv-n3050gaming-oc-8gd/p/N82E16814932496",
MSI," Ventus GeForce RTX 3060 Ti Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR"," 579"," https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/N82E16814137673",
Gigabyte," GeForce GTX 750 1GB OC DDR5 GV-N750OC-1GI Video Card GPU"," 51"," https://www.newegg.com/p/1FT-000A-004Z1?Description=GPU&cm_re=GPU-_-9SIAGKCHF14543-_-Product",
Gigabyte," GeForce GTX 960 2GB GDDR5 GV-N960IXOC-2GD Video Card GPU"," 248"," https://www.newegg.com/p/1FT-000A-000B8?Description=GPU&cm_re=GPU-_-1FT-000A-000B8-_-Product",
ASUS," GeForce GTX 780 3GB GDDR5 PCI Express 3.0 SLI Support Video Card GTX780-DC2OC-3GD5"," 295"," https://www.newegg.com/asus-geforce-gtx-780-gtx780-dc2oc-3gd5/p/N82E16814121870?Description=GPU&cm_re=GPU-_-14-121-870-_-Product",
PNY," GeForce GTX 1070 OC 8GB GDDR5 VCGGTX1070XGPB-OC Video Card GPU"," 725"," https://www.newegg.com/p/1FT-005V-00052?Description=GPU&cm_re=GPU-_-1FT-005V-00052-_-Product",
EVGA," GeForce GTX 1080 Ti Gaming 11GB Video Card 11G-P4-5390-KR Graphics GPU"," 988"," https://www.newegg.com/p/1FT-001K-00E41?Description=GPU&cm_re=GPU-_-1FT-001K-00E41-_-Product",
GIGABYTE," Raphic Card GTX 750TI 960 1050TI 2-4GB 1060 3GB 5GB 6GB 1650 4GB Video Cards GPU DVI HDMI"," 174"," https://www.newegg.com/p/1FT-000A-004E2?Description=GPU&cm_re=GPU-_-9SIAGKCHF12652-_-Product",
MSI," Mech Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 Video Card RX 6500 XT MECH 2X 4G OC"," 368"," https://www.newegg.com/msi-radeon-rx-6500-xt-rx-6500-xt-mech-2x-4g-oc/p/N82E16814137709?Description=GPU&cm_re=GPU-_-14-137-709-_-Product",
PNY," GeForce 2070 Super 8GB Triple Fan GDDR6 Video Graphics Card GPU"," 749"," https://www.newegg.com/p/1FT-000P-004R9?Description=GPU&cm_re=GPU-_-1FT-000P-004R9-_-Product",
MSI," Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR"," 685"," https://www.newegg.com/p/1FT-0009-006J0?Description=GPU&cm_re=GPU-_-1FT-0009-006J0-_-Product",
Gigabyte," GeForce GTX 960 4GB Windforce OC DDR5 GV-N960WF2OC-4GD Video Card GPU"," 240"," https://www.newegg.com/p/1FT-000A-004G6?Description=GPU&cm_re=GPU-_-9SIAGKCHF13070-_-Product",
Gigabyte," GeForce GTX 960 4GB G1 Gaming DDR5 GV-N960G1 GAMING-4GD Video Card GPU"," 155"," https://www.newegg.com/p/1FT-000A-004Z6?Description=GPU&cm_re=GPU-_-9SIAGKCHF14556-_-Product",
Gigabyte," GeForce GTX 980Ti 6GB GDDR5 GV-N98TXTREME C-6GD Video Card GPU"," 449"," https://www.newegg.com/p/1FT-000A-004G3?Description=GPU&cm_re=GPU-_-9SIAGKCHF13062-_-Product",
AMD," FirePro V7900 2G HF Dell 100-505693 Graphic Card"," 199"," https://www.newegg.com/amd-firepro-v7900-100-505693/p/27N-0018-00065?Description=GPU&cm_re=GPU-_-27N-0018-00065-_-Product",
Dell," Genuine AMD Radeon HD 8870 2GB GDDR5 PCIe x16 mDP/HDMI/DVI GPU Video Card"," 204"," https://www.newegg.com/p/1B4-0016-001J4?Description=GPU&cm_re=GPU-_-9SIB1PGFBX3318-_-Product",
Gigabyte," GeForce GTX 960 2GB GDDR5 GV-N960IXOC-2GD Video Card GPU"," 229"," https://www.newegg.com/p/1FT-000A-004D5?Description=GPU&cm_re=GPU-_-9SIAGKCHF12639-_-Product",
Gigabyte," GeForce GTX 960 4GB OC DDR5 GV-N960OC-4GD Video Card GPU"," 219"," https://www.newegg.com/p/1FT-000A-004B9?Description=GPU&cm_re=GPU-_-9SIAGKCHF10274-_-Product",
ASUS," GeForce GTX 1050 2GB OC CERBERUS-GTX1050-O2G Video Card GPU"," 289"," https://www.newegg.com/p/1FT-000Y-001U9?Description=GPU&cm_re=GPU-_-1FT-000Y-001U9-_-Product",
XFX," Radeon HD 6870 1GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card HD-687A-ZHFC"," 285"," https://www.newegg.com/xfx-radeon-hd-6870-hd-687a-zhfc/p/N82E16814150561?Description=GPU&cm_re=GPU-_-14-150-561-_-Product",
Gigabyte," GeForce GTX 1080 8GB Windforce Triple Fan GDDR5X GV-N1080D5X-8GD Video Card GPU"," 759"," https://www.newegg.com/p/1FT-000A-000B5?Description=GPU&cm_re=GPU-_-1FT-000A-000B5-_-Product",
EVGA," NVIDIA GeForce RTX 3060 XC 12GB DDDR6 Video Card 12G-P5-3657-KR + HDMI - NEW"," 649"," https://www.newegg.com/evga-3060-xc-gaming/p/1FT-001K-00DF3?Description=GPU&cm_re=GPU-_-1FT-001K-00DF3-_-Product",
