Marca,Desc_Producto,Precio,URL_Producto
Festtive, 16GB (2x8GB) 240-Pin DDR3 SDRAM 1600MHZ (PC3 12800) Desktop Memory Unbuffered DIMM 1.5V CAS Latency 11 for Intel and AMD System Desktop Computer, 59, https://www.newegg.com/festtive-16gb-240-pin-ddr3-sdram/p/0RN-013Y-00021?Item=9SIAS7EHWH1870&Description=RAM&cm_re=RAM-_-9SIAS7EHWH1870-_-Product&cm_sp=SP-_-1044503-_-0-_-3-_-9SIAS7EHWH1870-_-RAM-_-ram-_-17
PUSKILL, Desktop Ram Memory 8GB Ram DDR4 2133 MHz RAM 1.2V 288 Pin Unbuffered DIMM Memory Modules Chips DDR4 2133 (PC4 17000) for Intel AMD System Desktop Computer, 43, https://www.newegg.com/puskill-8gb-288-pin-ddr4-sdram/p/0RN-00UV-00014?Item=9SIAKD7BYK9131&Description=RAM&cm_re=RAM-_-9SIAKD7BYK9131-_-Product&cm_sp=SP-_-1079777-_-0-_-2-_-9SIAKD7BYK9131-_-RAM-_-ram-_-18
CORSAIR, Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 5200 (PC5 41600) Intel XMP 3.0 Desktop Memory Model CMT32GX5M2B5200C40, 319, https://www.newegg.com/corsair-32gb-288-pin-ddr5-sdram/p/N82E16820236825?Description=RAM&cm_re=RAM-_-20-236-825-_-Product
G.SKILL, TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18D-32GTZR, 164, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820374106?Description=RAM&cm_re=RAM-_-20-374-106-_-Product
Festtive, Knight  DDR4 16GB  (2x8GB) 2666MHz PC4-21300 Desktop DRAM CL19 Unbuffered Non-ECC1.2V 288 Pin U-DIMM Desktop Memory for Intel AMD System Computer, 66, https://www.newegg.com/festtive-16gb-288-pin-ddr4-sdram/p/0RN-013Y-00008?Item=9SIAS7EHV41614&Description=RAM&cm_re=RAM-_-9SIAS7EHV41614-_-Product&cm_sp=SP-_-1044334-_-0-_-3-_-9SIAS7EHV41614-_-RAM-_-ram-_-21
HyperX, FURY 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model HX432C16FB3K4/64, 399, https://www.newegg.com/p/0RN-014J-00006?Item=9SIB7HGHAN0015&Description=RAM&cm_re=RAM-_-9SIB7HGHAN0015-_-Product&cm_sp=SP-_-1049592-_-0-_-3-_-9SIB7HGHAN0015-_-RAM-_-ram-_-22
G.SKILL, Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16D-16GVRB, 66, https://www.newegg.com/g-skill-16gb-288-pin-ddr4-sdram/p/N82E16820231977?Description=RAM&cm_re=RAM-_-20-231-977-_-Product
G.SKILL, Trident Z Neo (For AMD Ryzen) Series 32GB (4 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-32GTZNC, 234, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820232863?Description=RAM&cm_re=RAM-_-20-232-863-_-Product
G.SKILL, Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-32GTZN, 147, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820232867?Description=RAM&cm_re=RAM-_-20-232-867-_-Product
Team, T-Force Delta RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model TF4D416G3200HC16CDC01, 79, https://www.newegg.com/team-16gb-288-pin-ddr4-sdram/p/N82E16820331285?Description=RAM&cm_re=RAM-_-20-331-285-_-Product
